Snapshot 0 0.000000
2.420765 -2.015934 -2.561476 
2.923534 -1.253597 -2.153964 
3.118540 -0.951041 -1.220994 
2.392340 -0.263629 -1.230918 
1.608251 0.314314 -1.004672 
0.622458 0.285969 -0.839119 
-0.027969 -0.064559 -1.512970 
-0.614282 0.591578 -1.037868 
-0.868812 1.362025 -0.453380 
0.000441 1.240984 0.025941 
0.883944 0.957656 0.398966 
0.220931 0.425630 0.925618 
-0.644814 0.507401 0.431858 
-0.846039 0.480437 1.411032 
-0.555057 0.489286 2.367720 
-1.369974 -0.087735 2.313337 
-1.980052 0.503991 1.786399 
-2.502510 0.038334 1.072115 
-2.632491 -0.941052 0.917495 
-2.149204 -1.620058 0.364879 
Snapshot 10000 472.835559
2.872279 -0.673998 -2.518558 
0.996605 -1.796948 -3.176472 
1.979078 -1.179088 -2.481976 
2.063080 -0.339015 -3.243195 
3.099131 0.535570 -3.385031 
3.382098 0.079956 -2.162903 
2.140588 0.373585 -2.380155 
0.592656 -0.892002 -3.990022 
1.393551 -0.230632 -3.052562 
1.375831 -2.798917 -2.929259 
2.105087 -1.546041 -3.373497 
3.500831 -1.997435 -2.235243 
2.726020 -2.213022 -3.202423 
0.406189 -1.351473 -2.622523 
3.183815 -1.360151 -1.274062 
3.717258 -1.048152 -3.056014 
3.127252 -0.703455 -3.348750 
1.778134 -2.017210 -1.748276 
0.872248 -2.541444 -1.825509 
2.350893 -2.635978 -1.841859 
