2049 408 1
2055 405 1
2055 406 1
2076 439 1
2089 436 1
2094 426 1
2232 2979 1
2233 2969 2
2247 2982 1
3781 4522 1
3783 4509 1
3798 4520 1
3798 4528 1
10231 11264 2
10283 11239 1
10288 11265 1
10294 11276 1
10297 11275 1
10333 11270 1
10343 8372 1
10346 8430 1
10370 11243 1
10913 11274 1
10925 11272 1
11035 11246 1
11040 11246 1
11842 11321 2
11846 11301 1
11847 11286 1
11855 11289 1
11857 11304 2
11868 11250 1
11874 11288 1
11923 12866 1
11925 12868 1
11929 12863 1
11951 12866 1
11951 12867 1
11978 11111 1
12013 12873 1
12017 12869 1
12018 13099 1
12058 11073 1
12058 12885 1
12066 11069 1
12068 13024 1
12069 11065 1
12069 11078 1
12093 11084 2
12093 12884 1
12095 12877 1
12098 11069 1
12104 11099 1
12108 11078 1
12120 12882 1
12143 11260 1
12143 11273 1
12146 11280 1
12147 11202 2
12149 11204 1
12149 11258 1
12164 12904 1
12174 11098 1
12175 12880 1
12177 12878 1
12178 12882 1
12179 12949 1
12222 12949 1
12223 11180 1
12224 12924 1
12225 12893 1
12226 12928 1
12227 12896 1
12227 12920 1
12234 11238 1
12234 11239 1
12306 8420 1
12309 11312 1
12312 11334 1
12323 8444 1
12331 8432 1
12371 8394 1
12374 11214 1
12376 11226 1
12377 12945 1
12378 11227 1
12382 11231 1
12402 12941 1
15837 11057 1
15838 11061 1
16432 11022 1
16437 11024 1
16474 11079 1
16518 11025 1
16523 12852 1
16532 13095 1
16533 13098 1
16568 12861 1
17818 10994 1
17826 11001 1
17833 10998 1
17847 10814 1
17847 10997 1
17850 10994 1
17903 11060 1
17905 11059 1
17908 10996 1
17915 10997 1
17915 11012 1
17916 11015 1
17940 12813 1
17951 12799 1
17958 12848 1
17990 12830 1
18039 12782 1
18040 12783 1
