50 10.548382
107 10.123279
178 10.918470
281 12.587369
508 11.029034
586 8.354170
724 8.196105
801 10.115200
891 9.077935
988 11.322728
1173 8.300596
1325 12.579212
1494 7.702589
1626 8.885396
1777 10.028128
2009 10.051512
2124 9.805612
2272 10.079770
2325 8.447520
2439 9.030199
2596 10.717649
2990 7.390157
3111 8.092778
3449 7.762814
3628 10.875130
3724 11.397713
3928 8.555719
4126 13.574115
4297 9.119190
4369 9.511670
4464 8.491685
4605 10.073607
4753 9.590648
4879 9.865905
4963 10.786789
5050 8.847271
5203 10.041454
5273 10.093111
5407 12.328677
5490 7.893061
5594 7.765394
5742 7.259310
5985 8.853922
6060 7.263294
6174 8.757612
6304 10.221006
6420 11.070327
6480 11.937329
6594 10.483791
6667 8.270714
6722 7.177096
6806 8.377680
6885 8.445574
7059 7.536962
7459 9.247912
7611 12.064136
7742 9.830274
8011 10.565584
8081 8.541645
8290 10.111726
8428 13.902162
8496 10.588625
8562 12.269856
8652 11.622957
8763 8.139211
8844 8.672682
8918 8.281693
9085 11.407881
9241 7.427933
9437 12.079666
9571 8.077028
9654 7.844888
9734 10.703874
9816 8.707753
9892 11.689095
9967 10.241870
10032 14.042712
10328 10.562018
10500 11.763811
10634 11.198964
10714 8.153609
10846 10.357815
10985 13.382833
11108 10.423936
11204 11.548805
11261 8.408142
11397 12.528635
11521 10.737469
11616 11.624629
11682 9.375485
11937 10.230604
12070 7.659123
12201 10.948139
12313 8.123961
12510 10.956020
12671 7.645441
13077 9.355257
13225 7.708431
13394 8.440185
13535 10.487141
13716 10.959108
13790 9.152802
14017 8.140148
14200 11.055398
14281 10.120284
14380 8.713155
14455 9.282605
14552 8.117199
14744 8.068839
14939 8.068595
15002 8.250278
15097 7.331763
15239 9.862204
15360 7.696675
15426 10.050596
15532 10.984427
15884 9.696352
16097 7.310005
16357 8.860859
16476 9.380883
16729 10.567483
17052 8.135183
17298 8.383267
17366 8.726954
17538 11.609944
17659 12.369541
17796 8.196931
17870 8.597133
18102 9.142541
