624 507 1
658 533 1
1658 114 1
1666 110 1
1668 107 1
1669 106 1
1669 117 1
1683 299 1
1685 238 1
1686 137 1
1688 116 1
1691 149 1
1698 116 1
1707 108 1
2812 1320 2
2816 1284 1
2823 1316 1
2858 1220 1
2868 200 1
2875 1218 1
2876 1366 1
2896 373 1
2897 400 1
2897 1367 1
2901 1371 1
2913 405 1
2913 1354 1
2923 398 1
2926 254 1
2926 439 1
2926 1349 1
2929 1350 2
2929 1361 1
2933 250 1
2934 254 1
2934 428 1
2936 1088 1
2937 1082 1
2947 233 1
2947 242 1
2948 241 1
2948 249 1
3000 1320 1
3001 1309 1
3002 1307 2
3202 1870 1
3204 1244 1
3204 1300 1
3206 1230 2
3214 1217 1
3228 1286 1
3229 1309 1
3233 1861 2
3237 1848 1
3245 1313 1
3246 1245 1
3247 1252 1
3250 1312 1
3255 1322 1
3335 1549 1
3337 1549 1
3338 1835 1
3340 1826 1
3342 1558 1
3342 1559 1
3342 1852 1
3345 1852 1
3346 1836 1
3349 1828 1
3407 1787 1
3409 1783 1
3410 1786 1
3410 1787 1
3413 1788 1
3416 1788 1
3420 1793 1
3420 1809 1
3421 1809 1
3422 1810 1
3423 1784 1
3423 1792 1
3667 1785 1
3683 1785 1
3685 1782 1
3686 1783 1
3686 1804 1
3733 1737 1
3733 1827 1
3733 1830 1
3733 1832 1
3754 1821 1
4109 1551 1
4117 1551 1
4122 1814 1
4125 1734 1
4125 1800 1
4126 1577 2
4127 1748 1
4132 1800 1
4134 1817 1
4137 1790 1
4139 1786 1
4139 1804 1
4140 1790 1
4141 1784 1
4141 1793 1
4735 1786 1
4742 1786 1
4743 1787 1
4758 1785 1
4769 2893 1
4771 2894 1
4926 3703 1
4953 3703 1
4959 3712 1
4960 3574 1
4962 3734 1
4964 3713 1
4968 3714 1
4968 3725 1
4970 3711 1
4973 3711 1
4978 2836 1
4983 2842 1
4987 2852 1
4987 3486 1
4988 2887 1
4988 2889 1
4989 2930 1
4989 2931 1
4989 3365 1
4989 3472 1
4990 2888 1
4990 3475 1
4991 2894 1
4991 2896 1
4991 2897 1
4991 2914 1
4991 3376 1
4992 2894 2
4992 2913 1
4992 2917 1
4993 2907 1
4993 2913 2
4993 2914 1
4994 3374 1
4996 2913 1
4996 3381 1
4999 2920 1
5003 2920 1
5003 2922 1
5004 2920 2
5004 2923 1
5009 1575 1
5010 2941 1
5015 1579 2
5015 1580 1
5017 4273 1
5017 4281 1
5018 2938 1
5018 4243 1
5019 2787 1
5019 2789 1
5020 4238 1
5023 3730 1
5024 3727 2
5025 3720 1
5026 3583 1
5026 3717 1
5027 2830 1
5027 3721 1
5027 3730 1
5028 2786 1
5029 2786 1
5030 2787 1
5031 2938 1
5031 2943 1
5031 2967 2
5031 3499 1
5032 2939 1
5032 2940 1
5032 2967 1
5033 2834 1
5033 2842 1
