18745 15213
19767 16000
49740 3431
49991 3304
50054 3236
50089 3196
50091 3513
50515 8978
50577 7156
50589 4121
50666 3491
50737 4476
50959 3500
51220 3259
84375 39612
84380 39608
84481 38547
84715 39487
85761 36611
86064 6003
86274 36565
86296 40997
86885 11208
86919 12005
86932 41016
87053 41131
87405 12177
87416 40645
87718 11945
87795 7641
87799 40488
87802 13182
87880 40512
87881 40848
87889 40512
88000 7529
88021 12867
88030 7640
88104 32650
88138 32480
88410 7012
88439 7268
88467 7486
88468 7236
90006 39617
90058 39287
90067 39210
90071 39226
96074 56118
96125 37339
96142 39006
96180 36918
96180 36918
96438 36525
96855 38593
96882 39299
96992 55836
96992 55836
97139 55442
97358 39409
97407 37352
97429 37569
97520 39362
97679 39668
100064 46479
100120 46499
100154 55055
100220 54806
100260 46782
100275 46767
100288 55578
100358 55583
100396 55104
100492 54840
102219 53628
102281 53505
102304 53582
102311 53634
102414 53656
102488 53643
102600 54294
102606 53794
102644 54283
102670 54315
102693 53761
102711 53548
110030 53569
110517 53560
110565 53461
110585 54138
110599 53493
112000 52121
112001 54833
112009 54968
112009 54916
112649 54648
123299 46552
123518 46555
123682 54427
123762 54026
123764 52044
123786 47325
123796 47332
123811 52463
123961 54021
124028 54511
124134 53722
124175 53607
124190 54128
124226 53723
124236 53803
124240 53527
142076 53587
142287 53599
142298 53625
142748 53571
143088 86799
143143 86848
147785 111090
148604 111101
148776 111381
148816 107222
148881 112021
148947 111390
149041 111448
149046 111767
149104 111356
149191 111349
149366 85083
149512 85274
149622 85582
149631 104581
149652 86634
149659 86671
149672 104189
149675 100975
149683 87932
149690 87921
149703 104250
149728 86653
149739 87434
149743 101281
149747 86919
149754 86837
149759 86882
149773 87405
149774 87521
149779 86837
149779 86837
149791 87236
149800 87428
149803 87401
149803 87401
149827 101240
149889 101450
149899 87411
149986 87608
150110 87615
150117 87676
150121 87623
150127 87616
150148 87708
150278 47255
150329 88230
150456 47371
150456 47410
150468 47398
150516 128199
150525 128453
150540 127313
150555 88154
150575 83620
150589 83689
150624 127153
150691 111910
150746 111811
150746 111811
150773 111621
150794 107504
150804 111514
150830 111651
150832 84917
150837 111918
150848 83594
150894 83603
150903 83635
150930 88147
150935 89026
150939 104998
150943 88316
150948 89020
150967 88186
150972 88224
150978 89013
151000 85028
151009 85289
